1	1	3	3	1	1	NA	NA	NA	NA
1	1	3	1	1	2	2	NA	NA	NA
1	1	1	1	3	1	1	1	NA	NA
2	1	1	1	2	2	2	NA	NA	NA
1	1	2	1	1	1	1	2	NA	NA
1	1	1	2	1	1	2	1	NA	NA
1	1	1	2	1	1	1	2	NA	NA
1	1	1	1	1	1	1	3	NA	NA
1	1	2	1	1	3	1	NA	NA	NA
1	1	1	1	1	1	2	1	1	NA
1	2	1	3	1	2	NA	NA	NA	NA
1	1	1	1	1	1	1	2	1	NA
1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	2	1	1	NA
